"Date","Price","Open","High","Low","Vol.","Change %"
"2024/06/20","1,495.000","1,495.000","1,505.500","1,470.000","","0.00%"
"2024/06/19","1,495.000","1,495.000","1,505.820","1,462.500","","0.00%"
"2024/06/18","1,495.000","1,505.000","1,510.820","1,471.820","","0.90%"
"2024/06/17","1,481.640","1,482.640","1,486.320","1,482.320","","-1.55%"
"2024/06/14","1,505.000","1,525.000","1,525.820","1,470.000","","-1.31%"
"2024/06/13","1,525.000","1,525.000","1,525.025","1,466.000","","0.00%"
"2024/06/12","1,525.000","1,525.000","1,525.500","1,481.025","","0.00%"
"2024/06/11","1,525.000","1,510.000","1,525.320","1,458.400","","0.99%"
"2024/06/10","1,510.000","1,485.820","1,519.910","1,433.400","","4.14%"
"2024/06/07","1,450.000","1,500.000","1,517.410","1,439.585","","-3.33%"
"2024/06/06","1,500.000","1,500.000","1,516.000","1,451.000","","0.00%"
"2024/06/05","1,500.000","1,500.000","1,516.000","1,450.800","","0.00%"
"2024/06/04","1,500.000","1,483.480","1,516.240","1,450.400","","1.21%"
"2024/06/03","1,482.000","1,485.000","1,507.000","1,462.240","","-0.13%"
"2024/05/31","1,484.000","1,197.100","1,510.000","1,197.050","","24.07%"
"2024/05/30","1,196.100","1,321.000","1,495.000","1,197.050","","-9.39%"
"2024/05/29","1,320.000","1,380.000","1,435.000","1,305.500","","1.46%"
"2024/05/28","1,301.000","1,475.000","1,485.000","1,301.500","","-11.74%"
"2024/05/27","1,474.000","1,475.000","1,507.500","1,468.000","","0.00%"
"2024/05/24","1,474.000","1,468.000","1,480.000","1,467.000","","0.48%"
"2024/05/23","1,467.000","1,440.000","1,488.500","1,415.000","","1.88%"
"2024/05/22","1,440.000","1,416.000","1,470.000","1,416.000","","1.77%"
"2024/05/21","1,415.000","1,530.850","1,530.850","1,416.000","","-7.51%"
"2024/05/20","1,529.850","1,468.000","1,534.425","1,456.000","","4.28%"
"2024/05/17","1,467.000","1,521.000","1,525.000","1,434.500","","-3.49%"
"2024/05/16","1,520.000","1,520.000","1,545.000","1,520.000","","0.07%"
"2024/05/15","1,519.000","1,499.000","1,545.000","1,475.000","","1.40%"
"2024/05/14","1,498.000","1,420.900","1,525.000","1,382.500","","5.50%"
"2024/05/13","1,419.900","1,440.800","1,475.000","1,395.000","","-1.38%"
"2024/05/10","1,439.800","1,430.050","1,465.000","1,430.050","","0.75%"
"2024/05/09","1,429.050","1,405.800","1,455.000","1,405.800","","1.73%"
"2024/05/08","1,404.800","1,383.900","1,430.000","1,383.900","","1.50%"
"2024/05/07","1,384.000","1,381.000","1,389.000","1,380.000","","0.29%"
"2024/05/06","1,380.000","1,380.000","1,406.000","1,365.500","","0.07%"
"2024/05/03","1,379.000","1,350.900","1,405.000","1,345.950","","2.16%"
"2024/05/02","1,349.900","1,390.520","1,397.260","1,350.900","","-2.81%"
"2024/05/01","1,389.000","1,390.000","1,394.260","1,390.000","","0.00%"
"2024/04/30","1,389.000","1,415.000","1,415.000","1,365.000","","2.51%"
"2024/04/29","1,355.000","1,380.000","1,390.000","1,356.000","","1.92%"
"2024/04/26","1,329.440","1,278.030","1,385.000","1,278.030","","4.10%"
"2024/04/25","1,277.030","1,350.000","1,400.000","1,278.015","","2.08%"
"2024/04/24","1,251.050","1,231.000","1,345.000","1,231.000","","1.71%"
"2024/04/23","1,230.000","1,275.000","1,310.000","1,216.000","","0.00%"
"2024/04/22","1,230.000","1,115.000","1,255.500","1,003.000","","22.75%"
"2024/04/19","1,002.000","1,148.530","1,350.000","1,002.000","","-12.68%"
"2024/04/18","1,147.530","1,161.710","1,177.855","1,137.265","","-1.14%"
"2024/04/17","1,160.710","1,160.000","1,172.855","1,115.000","","2.00%"
"2024/04/16","1,138.000","1,151.000","1,190.000","1,139.000","","-1.04%"
"2024/04/15","1,150.000","1,190.000","1,190.000","1,143.500","","0.00%"
"2024/04/12","1,150.000","1,247.170","1,263.085","1,151.000","","-7.72%"
"2024/04/11","1,246.170","1,247.170","1,247.170","1,247.050","","1.31%"
"2024/04/10","1,230.000","1,247.170","1,247.170","1,235.000","","-1.30%"
"2024/04/09","1,246.170","1,231.000","1,247.170","1,231.000","","1.31%"
"2024/04/08","1,230.000","1,245.500","1,295.000","1,220.500","","-1.17%"
"2024/04/05","1,244.500","1,350.000","1,354.995","1,237.000","","-7.81%"
"2024/04/04","1,350.000","1,350.000","1,365.000","1,251.000","","0.00%"
"2024/04/03","1,350.000","1,281.000","1,365.000","1,230.000","","5.47%"
"2024/04/02","1,280.000","1,304.340","1,450.000","1,266.000","","-1.79%"
"2024/04/01","1,303.340","1,304.340","1,304.340","1,304.340","","0.03%"
"2024/03/29","1,303.000","1,416.130","1,416.130","1,304.170","","-7.92%"
"2024/03/28","1,415.130","1,416.130","1,420.065","1,290.000","","0.00%"
"2024/03/27","1,415.130","1,405.970","1,550.500","1,285.500","","0.79%"
"2024/03/26","1,404.000","1,448.890","1,577.000","1,275.500","","-3.03%"
"2024/03/25","1,447.890","1,448.890","1,661.000","1,375.500","","0.00%"
"2024/03/22","1,447.890","1,410.940","1,661.000","1,325.500","","2.69%"
"2024/03/21","1,409.940","1,562.190","1,562.190","1,300.500","","-9.69%"
"2024/03/20","1,561.190","1,477.250","1,573.500","1,420.500","","5.75%"
"2024/03/19","1,476.250","1,573.010","1,573.505","1,477.250","","-6.09%"
"2024/03/18","1,572.010","1,610.740","1,610.740","1,400.250","","-2.34%"
"2024/03/15","1,609.740","1,591.500","1,611.870","1,570.250","","1.21%"
"2024/03/14","1,590.500","1,594.500","1,594.955","1,585.500","","-0.15%"
"2024/03/13","1,592.910","1,612.780","1,612.780","1,580.250","","-1.17%"
"2024/03/12","1,611.780","1,625.230","1,625.230","1,575.250","","-0.77%"
"2024/03/11","1,624.230","1,594.340","1,625.230","1,531.000","","1.94%"
"2024/03/08","1,593.340","1,590.140","1,594.340","1,505.500","","0.26%"
"2024/03/07","1,589.140","1,591.170","1,595.500","1,580.250","","-0.06%"
"2024/03/06","1,590.170","1,561.010","1,592.585","1,560.500","","1.93%"
"2024/03/05","1,560.010","1,544.580","1,561.010","1,500.500","","1.06%"
"2024/03/04","1,543.580","1,544.580","1,544.580","1,380.500","","-0.09%"
"2024/03/01","1,545.000","1,617.550","1,617.550","1,300.500","","-4.43%"
"2024/02/29","1,616.550","1,630.660","1,630.660","1,300.500","","-0.80%"
"2024/02/28","1,629.660","1,579.080","1,630.660","1,507.500","","3.27%"
"2024/02/27","1,578.080","1,506.850","1,662.850","1,506.425","","4.80%"
"2024/02/26","1,505.850","1,489.400","1,560.500","1,489.400","","1.17%"
"2024/02/23","1,488.400","1,489.400","1,607.000","1,470.500","","0.00%"
"2024/02/22","1,488.400","1,606.320","1,607.160","1,489.400","","-7.26%"
"2024/02/21","1,605.000","1,606.300","1,680.750","1,420.500","","0.00%"
"2024/02/20","1,605.000","1,493.730","1,607.650","1,490.500","","7.52%"
"2024/02/19","1,492.730","1,493.730","1,531.000","1,250.750","","0.00%"
"2024/02/16","1,492.730","1,517.200","1,530.750","1,493.365","","-1.55%"
"2024/02/15","1,516.200","1,515.590","1,518.600","1,449.500","","0.11%"
"2024/02/14","1,514.590","1,515.590","1,516.795","1,449.500","","0.00%"
"2024/02/13","1,514.590","1,481.980","1,517.295","1,449.500","","0.97%"
"2024/02/12","1,500.000","1,474.620","1,503.750","1,250.750","","1.79%"
"2024/02/09","1,473.620","1,445.060","1,474.620","1,250.500","","2.05%"
"2024/02/08","1,444.060","1,418.130","1,445.060","1,250.500","","1.90%"
"2024/02/07","1,417.130","1,408.000","1,418.130","1,408.000","","0.72%"
"2024/02/06","1,407.000","1,421.020","1,421.020","1,250.500","","-0.92%"
"2024/02/05","1,420.020","1,414.120","1,421.020","1,100.500","","0.49%"
"2024/02/02","1,413.120","1,357.380","1,414.120","950.500","","4.18%"
"2024/02/01","1,356.380","1,192.940","1,358.700","1,100.500","","13.80%"
"2024/01/31","1,191.940","1,100.500","1,192.940","1,100.500","","8.36%"
"2024/01/30","1,100.000","892.050","1,250.750","892.050","","23.45%"
"2024/01/29","891.050","899.200","911.000","892.050","","-0.80%"
"2024/01/26","898.200","887.390","901.500","887.390","","1.33%"
"2024/01/25","886.390","900.270","900.980","887.390","","-1.43%"
"2024/01/24","899.270","914.560","914.560","870.500","","-1.56%"
"2024/01/23","913.560","891.010","914.560","849.500","","2.65%"
"2024/01/22","890.010","891.040","911.000","891.005","","0.00%"
"2024/01/19","890.040","895.520","910.750","860.500","","-0.50%"
"2024/01/18","894.520","859.060","910.750","859.060","","4.26%"
"2024/01/17","858.000","853.770","910.750","853.770","","0.61%"
"2024/01/16","852.770","865.990","910.750","853.770","","-1.41%"
"2024/01/15","864.990","865.990","879.680","865.990","","-9.61%"
"2024/01/12","957.000","958.050","959.025","958.025","","-0.01%"
"2024/01/11","957.050","951.490","959.025","951.245","","0.69%"
"2024/01/10","950.490","952.500","952.745","951.245","","4.11%"
"2024/01/09","913.000","885.200","914.500","885.200","","0.00%"
"2024/01/08","913.000","914.430","914.715","884.500","","0.00%"
"2024/01/05","913.000","912.440","914.715","884.500","","0.17%"
"2024/01/04","911.440","891.900","912.440","884.500","","2.31%"
"2024/01/03","890.900","884.800","891.900","884.400","","0.89%"
"2024/01/02","883.000","882.030","897.500","882.030","","0.22%"
"2024/01/01","881.030","882.030","882.030","882.030","","0.00%"
"2023/12/29","881.030","896.610","897.805","882.030","","-1.63%"
"2023/12/28","895.610","885.000","905.500","885.000","","1.31%"
"2023/12/27","884.000","905.100","906.050","884.500","","-2.22%"
"2023/12/26","904.100","904.100","906.050","904.050","","-0.14%"
"2023/12/25","905.390","905.390","905.390","905.390","","0.00%"
"2023/12/22","905.390","903.000","906.390","903.000","","0.38%"
"2023/12/21","902.000","825.000","903.000","825.000","","9.47%"
"2023/12/20","824.000","825.000","825.000","825.000","","0.00%"
"2023/12/19","824.000","825.000","825.000","825.000","","4.44%"
"2023/12/18","789.000","790.000","790.000","790.000","","0.00%"
"2023/12/15","789.000","791.000","802.500","789.500","","-0.13%"
"2023/12/14","790.000","803.000","803.500","789.500","","-1.50%"
"2023/12/13","802.000","802.420","803.500","789.500","","0.07%"
"2023/12/12","801.450","791.000","803.225","789.500","","1.45%"
"2023/12/11","790.000","791.000","802.500","789.500","","0.00%"
"2023/12/08","790.000","801.000","802.500","789.500","","-1.25%"
"2023/12/07","800.000","802.000","803.000","789.500","","-0.12%"
"2023/12/06","801.000","802.000","802.000","802.000","","0.00%"
"2023/12/05","801.000","799.000","819.500","789.500","","0.38%"
"2023/12/04","798.000","789.000","799.500","789.000","","1.27%"
"2023/12/01","788.000","790.500","790.500","788.500","","-0.25%"
"2023/11/30","790.000","793.500","793.500","789.500","","-0.38%"
"2023/11/29","793.000","789.500","793.500","789.500","","0.51%"
"2023/11/28","789.000","799.500","806.500","789.500","","-1.25%"
"2023/11/27","799.000","789.500","806.500","789.500","","-0.62%"
"2023/11/24","804.000","804.390","806.500","804.390","","0.01%"
"2023/11/23","803.890","804.390","804.390","804.390","","0.00%"
"2023/11/22","803.890","816.600","816.600","804.390","","-1.50%"
"2023/11/21","816.100","820.180","821.840","816.600","","-0.44%"
"2023/11/20","819.680","840.040","845.500","819.840","","-2.37%"
"2023/11/17","839.540","827.340","845.500","827.340","","1.54%"
"2023/11/16","826.840","843.580","845.540","827.340","","-1.93%"
"2023/11/15","843.080","843.580","846.000","843.540","","-0.22%"
"2023/11/14","844.940","844.940","845.440","845.440","","5.35%"
"2023/11/13","802.000","803.000","803.000","803.000","","0.00%"
"2023/11/10","802.000","803.000","803.000","803.000","","0.00%"
"2023/11/09","802.000","803.300","803.400","802.900","","-0.10%"
"2023/11/08","802.800","786.590","806.500","786.590","","2.13%"
"2023/11/07","786.090","799.700","806.500","786.590","","-1.64%"
"2023/11/06","799.200","806.770","807.135","789.500","","-0.88%"
"2023/11/03","806.270","815.510","815.510","806.135","","2.45%"
"2023/11/02","787.000","787.500","788.500","787.500","","0.00%"
"2023/11/01","787.000","787.500","789.500","786.500","","0.25%"
"2023/10/31","785.000","786.480","786.990","785.990","","-0.12%"
"2023/10/30","785.980","790.500","795.000","785.990","","-0.51%"
"2023/10/27","790.000","802.700","802.700","789.500","","-1.52%"
"2023/10/26","802.200","795.430","802.700","788.500","","0.91%"
"2023/10/25","794.930","795.430","795.465","789.500","","0.00%"
"2023/10/24","794.930","883.500","883.500","795.430","","-9.97%"
"2023/10/23","883.000","859.730","884.500","859.115","","2.77%"
"2023/10/20","859.230","859.730","861.115","859.115","","12.46%"
"2023/10/19","764.000","774.940","774.940","766.000","","-1.35%"
"2023/10/18","774.440","764.740","774.940","764.620","","1.33%"
"2023/10/17","764.240","765.430","767.465","764.620","","-0.09%"
"2023/10/16","764.930","770.010","775.500","765.430","","-0.60%"
"2023/10/13","769.510","768.600","775.500","768.600","","0.20%"
"2023/10/12","768.000","759.990","769.050","759.990","","1.12%"
"2023/10/11","759.490","763.530","775.500","759.990","","-0.46%"
"2023/10/10","763.030","759.210","776.500","759.210","","0.57%"
"2023/10/09","758.710","772.040","772.040","759.210","","-1.66%"
"2023/10/06","771.540","762.040","772.040","762.040","","1.31%"
"2023/10/05","761.540","747.110","770.500","747.110","","2.00%"
"2023/10/04","746.610","766.950","770.500","747.100","","-2.59%"
"2023/10/03","766.450","766.970","798.500","766.950","","0.00%"
"2023/10/02","766.470","769.550","771.025","766.970","","-0.20%"
"2023/09/29","768.000","778.100","781.500","768.800","","-1.23%"
"2023/09/28","777.600","778.100","798.500","778.100","","0.00%"
"2023/09/27","777.600","779.550","781.525","777.800","","-0.19%"
"2023/09/26","779.050","779.550","781.525","779.525","","0.00%"
"2023/09/25","779.050","784.500","784.500","756.960","","1.51%"
"2023/09/22","767.430","767.930","767.930","767.930","","0.00%"
"2023/09/21","767.430","770.770","776.500","767.930","","-0.37%"
"2023/09/20","770.270","775.830","784.500","770.770","","-0.65%"
"2023/09/19","775.330","760.430","789.500","760.430","","2.03%"
"2023/09/18","759.930","768.240","789.500","760.430","","-1.02%"
"2023/09/15","767.740","768.690","789.500","768.240","","-1.95%"
"2023/09/14","783.000","746.680","784.500","746.680","","4.93%"
"2023/09/13","746.180","770.830","770.830","744.500","","-3.14%"
"2023/09/12","770.330","738.040","770.830","738.040","","4.45%"
"2023/09/11","737.540","750.500","755.000","738.040","","-6.52%"
"2023/09/08","789.000","785.030","789.500","785.030","","0.57%"
"2023/09/07","784.530","754.360","785.030","754.360","","4.19%"
"2023/09/06","753.000","761.030","761.030","753.930","","-0.99%"
"2023/09/05","760.530","757.020","765.500","744.500","","0.53%"
"2023/09/04","756.520","757.020","757.020","757.020","","0.00%"
"2023/09/01","756.520","773.500","775.500","738.500","","-2.13%"
"2023/08/31","773.000","773.500","774.500","773.500","","0.00%"
"2023/08/30","773.000","772.470","784.500","740.500","","0.13%"
"2023/08/29","771.970","774.400","774.400","760.500","","-0.25%"
"2023/08/28","773.900","772.340","774.400","771.340","","0.40%"
"2023/08/25","770.840","755.710","774.500","740.500","","2.20%"
"2023/08/24","754.210","756.770","773.500","755.105","","-0.14%"
"2023/08/23","755.270","762.290","762.290","756.770","","-0.73%"
"2023/08/22","760.790","745.140","769.500","745.140","","2.31%"
"2023/08/21","743.640","746.430","769.500","745.140","","-0.17%"
"2023/08/18","744.930","767.970","769.500","746.430","","-2.81%"
"2023/08/17","766.470","785.890","785.890","761.500","","-2.28%"
"2023/08/16","784.390","760.500","785.890","760.500","","3.35%"
"2023/08/15","759.000","766.400","766.400","755.500","","-0.91%"
"2023/08/14","766.000","769.270","770.385","766.400","","-0.23%"
"2023/08/11","767.770","769.270","769.270","769.270","","0.00%"
"2023/08/10","767.770","769.270","769.270","769.270","","0.00%"
"2023/08/09","767.770","762.940","769.270","762.940","","0.83%"
"2023/08/08","761.440","751.120","762.940","751.120","","1.58%"
"2023/08/07","749.620","767.450","787.500","751.120","","-2.13%"
"2023/08/04","765.950","777.500","778.000","767.450","","-1.42%"
"2023/08/03","777.000","776.360","792.500","760.500","","0.00%"
"2023/08/02","777.000","758.520","778.500","752.500","","2.64%"
"2023/08/01","757.020","760.400","771.550","745.500","","-0.25%"
"2023/07/31","758.900","775.780","792.500","759.950","","-1.99%"
"2023/07/28","774.280","775.500","790.000","775.500","","0.04%"
"2023/07/27","774.000","789.420","790.000","764.500","","-1.77%"
"2023/07/26","787.920","793.320","793.320","789.420","","-0.49%"
"2023/07/25","791.820","793.320","793.320","780.500","","0.00%"
"2023/07/24","791.820","776.000","793.410","776.000","","2.24%"
"2023/07/21","774.500","791.010","792.500","775.250","","-1.90%"
"2023/07/20","789.510","782.810","791.500","775.500","","1.05%"
"2023/07/19","781.310","773.310","799.500","773.310","","-0.85%"
"2023/07/18","788.000","776.170","791.300","773.310","","1.72%"
"2023/07/17","774.670","776.500","776.500","775.500","","-0.04%"
"2023/07/14","775.000","777.500","777.500","776.500","","-0.13%"
"2023/07/13","776.000","776.500","799.500","776.500","","0.13%"
"2023/07/12","775.000","780.500","790.500","760.000","","-0.51%"
"2023/07/11","779.000","787.650","790.500","760.500","","-1.27%"
"2023/07/10","789.000","768.500","790.000","768.500","","2.73%"
"2023/07/07","768.000","775.500","776.000","765.500","","-0.78%"
"2023/07/06","774.000","773.500","776.000","765.500","","0.26%"
"2023/07/05","772.000","771.380","776.500","771.380","","0.28%"
"2023/07/04","769.880","770.500","775.500","765.500","","0.00%"
"2023/07/03","769.880","760.270","775.500","756.500","","1.46%"
"2023/06/30","758.770","754.440","775.500","753.970","","0.77%"
"2023/06/29","752.940","754.450","754.975","753.970","","0.00%"
"2023/06/28","752.950","764.550","764.550","753.975","","-1.32%"
"2023/06/27","763.050","743.750","765.525","743.750","","2.80%"
"2023/06/26","742.250","761.500","770.500","743.750","","-2.34%"
"2023/06/23","760.000","760.000","765.500","733.290","","2.01%"
"2023/06/22","745.000","746.500","752.000","730.500","","0.00%"
"2023/06/21","745.000","690.500","750.000","690.500","","8.13%"
"2023/06/20","689.000","680.000","691.000","680.000","","0.30%"
"2023/06/19","686.960","656.500","687.460","650.500","","4.88%"
"2023/06/16","655.000","620.500","665.500","590.950","","5.56%"
"2023/06/15","620.500","620.200","659.000","600.500","","0.05%"
"2023/06/14","620.200","462.880","665.000","462.880","","34.13%"
"2023/06/13","462.380","462.400","474.500","462.380","","0.10%"
"2023/06/12","461.900","462.400","462.450","462.400","","0.00%"
"2023/06/09","461.900","462.170","466.000","462.170","","0.05%"
"2023/06/08","461.670","461.680","466.000","461.680","","0.11%"
"2023/06/07","461.180","461.680","474.500","461.650","","0.00%"
"2023/06/06","461.180","461.550","466.000","461.520","","0.03%"
"2023/06/05","461.050","461.420","464.500","460.500","","0.03%"
"2023/06/02","460.920","461.260","461.420","461.250","","0.03%"
"2023/06/01","460.760","461.100","465.500","461.100","","0.03%"
"2023/05/31","460.600","460.950","461.100","460.950","","0.03%"
"2023/05/30","460.450","460.750","464.500","460.710","","0.04%"
"2023/05/29","460.250","460.750","460.750","460.750","","-0.01%"
"2023/05/26","460.300","460.810","460.810","460.800","","0.00%"
"2023/05/25","460.310","460.780","464.500","460.750","","0.01%"
"2023/05/24","460.280","460.780","465.500","460.500","","0.00%"
"2023/05/23","460.280","460.810","460.810","460.780","","-0.01%"
"2023/05/22","460.310","460.840","463.500","460.810","","-0.01%"
"2023/05/19","460.340","460.860","463.500","460.840","","0.00%"
"2023/05/18","460.360","460.700","460.860","460.700","","0.03%"
"2023/05/17","460.200","460.570","460.700","460.570","","0.03%"
"2023/05/16","460.070","460.530","460.570","460.500","","0.01%"
"2023/05/15","460.030","460.530","462.500","460.520","","0.00%"
"2023/05/12","460.030","460.570","460.570","460.530","","-0.01%"
"2023/05/11","460.070","460.560","462.500","460.550","","0.00%"
"2023/05/10","460.060","460.440","460.560","460.430","","0.03%"
"2023/05/09","459.940","460.500","460.520","460.440","","-0.01%"
"2023/05/08","460.000","460.370","461.500","460.350","","0.03%"
"2023/05/05","459.870","460.340","460.370","460.330","","0.01%"
"2023/05/04","459.840","460.350","460.350","460.320","","0.00%"
"2023/05/03","459.850","460.310","460.350","460.300","","0.01%"
"2023/05/02","459.810","460.370","460.500","460.310","","-0.01%"
"2023/05/01","459.870","460.470","460.480","460.370","","-0.02%"
"2023/04/28","459.970","460.470","460.500","460.450","","0.00%"
"2023/04/27","459.970","460.470","460.500","460.450","","0.00%"
"2023/04/26","459.970","460.530","460.530","460.470","","-0.01%"
"2023/04/25","460.030","460.530","460.530","460.520","","0.00%"
"2023/04/24","460.030","460.530","460.530","459.970","","0.00%"
"2023/04/21","460.030","460.530","460.540","460.530","","0.00%"
"2023/04/20","460.030","460.530","460.530","460.520","","0.00%"
"2023/04/19","460.030","460.410","460.530","460.320","","0.03%"
"2023/04/18","459.910","460.420","460.420","460.410","","0.00%"
"2023/04/17","459.920","460.430","460.500","460.420","","0.00%"
"2023/04/14","459.930","460.430","460.430","460.420","","0.00%"
"2023/04/13","459.930","460.330","460.430","460.320","","0.02%"
"2023/04/12","459.830","460.330","460.330","460.330","","0.00%"
"2023/04/11","459.830","460.330","460.500","460.330","","0.00%"
"2023/04/10","459.830","460.330","460.330","460.320","","0.00%"
"2023/04/07","459.830","460.330","460.330","460.330","","0.00%"
"2023/04/06","459.830","460.360","460.360","460.330","","-0.01%"
"2023/04/05","459.860","460.330","460.360","460.320","","0.01%"
"2023/04/04","459.830","460.330","460.330","460.320","","0.00%"
"2023/04/03","459.830","460.340","460.350","460.320","","0.00%"
"2023/03/31","459.840","460.350","460.350","460.340","","0.00%"
"2023/03/30","459.850","460.320","460.350","460.290","","0.01%"
"2023/03/29","459.820","460.350","460.400","460.320","","-0.01%"
"2023/03/28","459.850","460.400","460.410","460.350","","-0.01%"
"2023/03/27","459.900","460.480","460.500","460.400","","-0.02%"
"2023/03/24","459.980","460.480","460.480","460.470","","0.00%"
"2023/03/23","459.980","460.450","460.480","460.450","","0.01%"
"2023/03/22","459.950","460.420","460.450","460.420","","0.01%"
"2023/03/21","459.920","460.390","460.420","460.390","","0.01%"
"2023/03/20","459.890","460.440","460.500","460.390","","-0.01%"
"2023/03/17","459.940","460.440","460.450","460.440","","0.00%"
"2023/03/16","459.940","460.540","460.550","460.440","","-0.02%"
"2023/03/15","460.040","460.530","460.540","460.530","","0.00%"
"2023/03/14","460.030","460.520","460.530","460.520","","0.00%"
"2023/03/13","460.020","460.520","460.530","460.520","","0.00%"
"2023/03/10","460.020","460.520","460.550","460.520","","0.00%"
"2023/03/09","460.020","460.490","460.520","460.480","","0.01%"
"2023/03/08","459.990","460.460","460.490","460.450","","0.01%"
"2023/03/07","459.960","460.460","460.470","460.460","","0.00%"
"2023/03/06","459.960","460.460","460.460","460.450","","0.00%"
"2023/03/03","459.960","460.470","460.480","460.460","","0.00%"
"2023/03/02","459.970","460.470","460.470","460.450","","0.00%"
"2023/03/01","459.970","460.470","460.470","460.460","","0.00%"
"2023/02/28","459.970","460.450","460.470","460.440","","0.00%"
"2023/02/27","459.950","460.440","460.450","460.430","","0.00%"
"2023/02/24","459.940","460.440","460.440","460.430","","0.00%"
"2023/02/23","459.940","460.470","460.470","460.440","","-0.01%"
"2023/02/22","459.970","460.470","460.470","460.450","","0.00%"
"2023/02/21","459.970","460.550","460.550","460.470","","-0.02%"
"2023/02/20","460.050","460.540","460.550","460.500","","0.00%"
"2023/02/17","460.040","460.550","460.560","460.500","","0.00%"
"2023/02/16","460.050","460.560","460.560","460.500","","0.00%"
"2023/02/15","460.060","460.560","460.600","460.500","","0.00%"
"2023/02/14","460.060","460.520","460.560","460.520","","0.01%"
"2023/02/13","460.020","459.490","460.520","459.490","","0.22%"
"2023/02/10","458.990","460.470","460.470","459.490","","-0.21%"
"2023/02/09","459.970","460.420","460.470","460.400","","0.01%"
"2023/02/08","459.920","460.420","460.450","460.420","","0.00%"
"2023/02/07","459.920","459.700","460.420","459.700","","0.16%"
"2023/02/06","459.200","460.540","460.550","459.700","","-0.18%"
"2023/02/03","460.040","460.540","460.540","460.530","","0.00%"
"2023/02/02","460.040","460.520","460.540","460.520","","0.00%"
"2023/02/01","460.020","460.520","460.550","460.500","","0.00%"
"2023/01/31","460.020","460.410","460.520","460.410","","0.02%"
"2023/01/30","459.910","460.280","460.500","460.280","","0.03%"
"2023/01/27","459.780","460.280","460.300","460.280","","0.00%"
"2023/01/26","459.780","459.970","460.280","459.970","","0.07%"
"2023/01/25","459.470","459.810","459.970","459.800","0.02K","0.03%"
"2023/01/24","459.310","455.060","459.810","455.060","0.03K","1.04%"
"2023/01/23","454.560","455.060","460.500","455.050","0.01K","0.00%"
"2023/01/20","454.560","453.580","455.060","453.580","0.02K","0.33%"
"2023/01/19","453.080","453.580","460.500","453.580","0.01K","0.00%"
"2023/01/18","453.080","453.580","460.500","453.580","0.01K","0.00%"
"2023/01/17","453.080","452.620","460.500","452.620","0.02K","0.21%"
"2023/01/16","452.120","452.590","460.500","452.590","0.01K","0.01%"
"2023/01/13","452.090","452.130","452.590","452.130","0.01K","0.10%"
"2023/01/12","451.630","451.600","452.130","451.600","0.02K","0.12%"
"2023/01/11","451.100","450.080","451.600","450.080","0.02K","0.34%"
"2023/01/10","449.580","450.050","450.080","450.050","0.01K","0.01%"
"2023/01/09","449.550","450.050","450.080","450.050","0.01K","0.00%"
"2023/01/06","449.550","449.530","450.050","449.530","0.02K","0.12%"
"2023/01/05","449.030","449.010","449.530","449.010","0.01K","0.12%"
"2023/01/04","448.510","448.550","449.010","448.550","0.02K","0.10%"
"2023/01/03","448.050","448.080","448.550","445.500","0.02K","0.11%"
"2023/01/02","447.580","448.080","448.080","448.080","","0.00%"
"2022/12/30","447.580","447.580","448.080","447.580","0.02K","0.11%"
"2022/12/29","447.080","446.640","447.580","446.640","0.01K","0.21%"
"2022/12/28","446.140","446.630","446.640","446.630","0.01K","0.00%"
"2022/12/27","446.130","446.650","455.500","446.630","0.02K","0.00%"
"2022/12/26","446.150","446.630","446.650","446.630","0.01K","0.00%"
"2022/12/23","446.130","446.630","446.650","445.500","0.01K","0.00%"
"2022/12/22","446.130","445.960","446.630","445.500","0.02K","0.15%"
"2022/12/21","445.460","445.960","455.500","445.960","0.01K","0.00%"
"2022/12/20","445.460","445.960","446.020","445.500","0.03K","0.00%"
"2022/12/19","445.460","445.470","450.500","445.470","0.01K","0.11%"
"2022/12/16","444.970","445.460","445.470","445.460","0.02K","0.00%"
"2022/12/15","444.960","445.460","445.480","445.460","0.01K","0.00%"
"2022/12/14","444.960","445.310","450.500","443.500","0.02K","0.03%"
"2022/12/13","444.810","445.150","445.310","445.150","0.03K","0.04%"
"2022/12/12","444.650","444.970","445.150","443.500","0.03K","0.04%"
"2022/12/09","444.470","444.970","445.500","444.970","0.04K","0.00%"
"2022/12/08","444.470","444.810","445.500","443.500","0.04K","0.04%"
"2022/12/07","444.310","444.810","444.920","443.500","0.01K","0.00%"
"2022/12/06","444.310","444.540","444.810","444.540","0.03K","0.06%"
"2022/12/05","444.040","444.170","444.540","443.500","0.04K","0.08%"
"2022/12/02","443.670","443.950","444.170","443.950","0.02K","0.05%"
"2022/12/01","443.450","443.940","443.950","443.940","0.01K","0.00%"
"2022/11/30","443.440","443.940","443.940","443.940","","0.00%"
"2022/11/29","443.440","443.870","443.940","443.870","0.02K","0.02%"
"2022/11/28","443.370","443.260","443.870","443.260","0.02K","0.14%"
"2022/11/25","442.760","443.450","443.550","443.260","0.01K","-0.04%"
"2022/11/24","442.950","443.300","443.450","443.300","0.01K","0.03%"
"2022/11/23","442.800","443.130","443.300","443.130","0.02K","0.04%"
"2022/11/22","442.630","442.990","443.500","442.500","0.02K","0.03%"
"2022/11/21","442.490","442.660","442.990","442.500","0.02K","0.07%"
